id,number_of_bedrooms,number_of_bathrooms,living area,lot area,Price
6762820728,3,1.75,1110,9012,452000
6762820792,3,1.75,1400,13775,450000
6762821065,4,2.5,2280,42077,445000
6762821465,3,2.5,2530,13446,435000
6762821568,4,1.5,1550,5053,433000
6762821614,4,2.5,2300,6087,431000
6762821855,3,1.5,1300,19163,425000
6762821856,3,2.5,1950,5689,425000
6762822219,4,2.5,2530,5048,417838
6762822605,4,1,1580,8475,406000
6762822736,2,1,800,2280,402500
6762822775,3,2,1240,11172,401000
6762822978,4,2.5,2701,4500,399895
6762823220,5,2.25,3740,32481,392000
6762823584,3,1.75,1040,9000,382500
6762823844,3,1.75,2530,35150,375000
6762824062,2,1,860,6050,370000
6762824584,3,3.5,2080,5100,357500
6762825037,3,2,1270,3600,349500
6762825150,2,1,1080,7775,345000
6762825505,3,2.25,1460,941,337000
6762825706,2,2.5,1050,1029,332888
6762825769,3,2.5,1680,11312,330000
6762825923,4,1.75,2550,8976,328950
6762826229,4,2.5,1830,9601,321000
6762826584,3,2,2050,13303,314500
6762826841,3,1,1150,6000,307000
6762827087,3,2.25,1660,5128,300000
6762827088,3,2.75,2090,9620,300000
6762827089,4,2.5,2303,3826,300000
6762827937,3,1,1090,10710,280000
6762828143,1,0.75,370,1801,276000
6762828282,4,2.5,1970,6600,274900
6762828806,2,1,770,7906,260000
6762828807,3,2.25,1920,9680,260000
6762829466,3,2,1190,4072,245000
6762829606,3,2,1770,7000,241000
6762830320,3,1.5,1620,9310,219950
6762830374,3,1.75,1400,9546,217500
6762830688,3,1.75,1170,8239,205000
6762830757,1,1,590,833,202000
6762831223,2,1,900,13531,174000
6762831295,3,1,1200,8514,165050
6762831586,2,1,820,4320,102500
6762810047,5,6.25,8020,21738,3300000
6762810163,4,2.5,4080,18362,2290000
6762810165,4,3.25,4040,18916,2270000
6762810198,3,3.5,4660,5500,2150000
6762810631,2,2.5,3180,9400,1410000
6762810801,4,1.75,2610,21600,1300000
6762811273,3,2.5,3280,8400,1080000
6762811346,4,3.5,3390,3979,1050000
6762811393,4,1.75,1440,13296,1040000
6762811571,6,4.5,3830,4800,989000
6762811974,3,4.5,3850,62726,915000
6762812126,4,2.25,1950,5950,895000
6762812378,4,1.75,1880,3720,860000
6762812448,5,3.25,3760,9792,851000
6762812858,3,3,2470,7410,811000
6762813070,4,2.5,2890,7798,795000
6762813198,2,1.5,1570,175421,782000
6762813841,2,1,1500,4000,736000
6762813897,3,3.75,2670,6517,732000
6762814050,4,2.25,2430,4748,723000
6762814076,4,3,3550,12327,720000
6762814357,3,2.5,2490,23891,700000
6762814549,3,1.5,1760,4000,690000
6762814804,5,2.25,2900,10300,675000
6762815044,5,2.5,2950,5500,660500
6762815107,4,2,2090,10800,659000
6762815396,3,1.75,2270,11472,645000
6762815661,4,2.5,2190,9880,630000
6762815762,3,3,1820,1641,625000
6762816189,3,2.25,2080,12134,605000
6762816190,4,2.25,2940,48788,605000
6762816299,5,2,2190,9072,600000
6762816389,4,3.5,2500,3080,599950
6762816793,3,2.25,1900,3960,580000
6762816933,3,1.75,2680,8625,575000
6762816934,4,2,1660,4800,575000
6762817159,3,2.5,2280,2502,567500
6762817547,3,2.5,1840,9900,552000
6762817594,4,2.75,2160,5005,550000
6762817831,3,2,1340,7200,545000
6762817954,3,2.25,1320,1800,540000
6762818126,3,1.75,2330,12141,535000
6762818427,2,1.75,1530,3503,525000
6762818598,3,1.75,1490,1210,520000
6762818658,5,2.25,2570,13054,519000
6762818828,3,1.75,1540,3000,512031
6762819331,2,1,900,9260,496000
6762819569,3,3,3700,10375,489000
6762819702,4,2.5,1540,1870,484998
6762819750,3,2.25,1550,5511,481015
6762819775,3,2,1470,10052,480000
6762819776,5,2.5,2160,7737,480000
6762819945,4,2.5,2040,7260,475000
6762819946,4,2.5,1850,5444,475000
6762819947,4,2,2100,13468,475000
6762819948,4,2.75,2620,6178,475000
6762820701,3,2,1660,15050,453000
6762821466,3,2.5,1900,7984,435000
6762822291,3,1,1520,9030,415000
6762822440,4,2,2370,76665,411000
6762823179,4,2.5,3002,6042,394500
6762823376,4,1.75,2400,7700,389000
6762824649,3,1.75,1730,7416,355000
6762825151,5,2.5,2450,6994,345000
6762825320,4,2.5,1954,4805,340000
6762825422,3,2.5,2390,34041,339950
6762825663,2,1.5,830,1858,334500
6762825770,4,2.5,2105,6093,330000
6762825874,4,2.5,2120,4558,329950
6762826692,2,1,700,3000,310000
6762826787,3,2.5,2242,4500,309780
6762826899,2,1,2160,12960,305000
6762826900,3,1,1580,7424,305000
6762827090,2,1,1010,169448,300000
6762828160,3,2.25,1520,7199,275250
6762828288,3,2.25,1450,4050,274500
6762828605,2,1.5,800,2119,265050
6762828619,4,3,1940,8170,265000
6762828758,5,1,1870,7800,262000
6762828808,4,2,1620,7992,260000
6762828987,4,2.5,2050,5787,256000
6762829016,4,2,2430,8960,255000
6762829017,4,2.25,1680,3179,255000
6762829125,2,1,1310,7128,253000
6762829212,3,2.25,1920,7738,250000
6762829213,3,1.75,1200,24805,250000
6762830223,3,2,1110,7231,223000
6762831058,5,1,1590,6700,185000
6762831193,4,2.5,1780,5000,175000
6762831543,2,1,1050,6600,123000
6762810148,4,4.25,5010,19412,2350000
6762810278,4,3.25,3930,10929,1880000
6762810334,3,2,2360,4800,1760000
6762810431,4,3.25,2980,3600,1630000
6762811006,5,3,3420,18129,1200000
6762811113,5,2.5,3580,8921,1150000
6762811145,3,2.5,2780,33503,1140000
6762811162,4,2.5,3160,8281,1130000
6762811214,4,3.75,5070,60123,1100000
6762811394,4,5,4110,43560,1040000
6762811420,4,3.5,4370,10860,1030000
6762811441,3,3.25,3620,4000,1020000
6762811460,4,2.5,2980,16263,1010000
6762811626,6,2.75,2520,54160,975000
6762811816,4,2,2490,9525,940000
6762812466,3,2.5,3230,5000,850000
6762812467,3,2,2470,8800,850000
6762812621,4,4.25,4930,25714,835000
6762812821,4,2.5,3150,4203,815000
6762812865,3,1.5,1520,9041,810000
6762814157,3,4,2080,2250,715000
6762815245,3,1.5,1380,4500,650000
6762815475,3,2.25,1980,10115,640000
6762815627,4,2.5,2360,10000,633000
6762816089,3,2,2300,13418,610000
6762816135,3,1.75,1630,1526,609000
6762816191,4,2.5,2800,10786,605000
6762816192,3,2.5,2610,6405,605000
6762816300,5,2.25,3000,13899,600000
6762816636,5,3,2190,4900,588000
6762816935,3,1.75,1530,6743,575000
6762817194,4,2.5,2230,8624,565000
6762817499,3,2.5,2950,10254,554950
6762817502,4,2.5,2020,4350,554729
6762818329,3,1,1240,5000,529950
6762818646,4,3,2590,6160,519995
6762818732,5,3.25,2740,9629,515000
6762818932,2,1.5,1930,3521,509000
6762819461,3,2.5,3316,11447,490600
6762820053,3,1.75,1530,8000,474000
6762821043,3,2.5,2250,5692,445838
6762821315,3,2.5,1930,1348,439990
6762821651,3,1.5,1810,5080,430000
6762821857,3,1.5,1400,1022,425000
6762822467,4,2.5,1700,9000,410000
6762822615,2,2.75,1350,1252,405500
6762822822,4,2.25,2230,7200,400000
6762822974,2,1.75,1410,1005,399900
6762823112,5,1.75,1840,10453,395000
6762823113,4,2.75,2640,35070,395000
6762823258,4,2,1900,76877,390000
6762824063,2,1,860,5040,370000
6762824595,2,1,870,4600,357000
6762825152,4,2.5,2040,5523,345000
6762825277,4,2.5,2300,6448,342000
6762825300,3,1,1390,4814,341000
6762825321,8,2.75,2790,6695,340000
6762826620,3,1.75,1830,7969,312500
6762826981,4,1.75,2600,11325,304900
6762827339,2,1,1190,6200,295950
6762827536,3,1,1440,11250,290000
6762827672,3,2.5,1520,3593,288000
6762827770,5,2.5,2270,6300,285000
6762827906,4,2.5,1890,6962,280500
6762828571,3,1,1740,10875,267000
6762828601,3,2,1180,7793,265900
6762828620,3,1,1020,8610,265000
6762828710,4,2.25,2060,11385,264500
6762829018,2,1.5,920,1598,255000
6762829214,3,1.75,1770,8868,250000
6762829629,3,1.75,1570,8750,240000
6762830272,4,1,1200,6000,220000
6762830881,4,1.75,2080,7200,198000
6762831590,2,0.75,660,5240,100000
6762815763,3,1.5,1300,7200,625000
6762816301,3,2.5,2320,7609,600000
6762810349,4,2.25,2920,5000,1740000
6762811007,4,2.5,2700,4275,1200000
6762812716,4,2.25,2110,12653,825000
6762814892,4,3,3130,5700,671000
6762819270,3,2.5,1540,1326,499000
6762820523,3,1.75,1470,4950,459500
6762810846,4,2.5,3160,4620,1280000
6762815764,2,1.75,1990,4000,625000
6762823114,3,1.75,1480,7700,395000
6762810428,3,2.5,3110,6765,1640000
6762810586,4,3.25,3770,4103,1450000
6762810707,4,3,5430,108900,1360000
6762810802,4,2.25,2360,4000,1300000
6762810847,3,2.5,3870,46609,1280000
6762812174,3,2.5,3540,38322,888550
6762812252,3,1.5,1820,12686,875000
6762812299,4,3,3040,36246,870000
6762812329,4,3.25,3990,9786,866000
6762812367,5,2.75,3595,5639,861990
6762812771,3,2.75,2760,8476,821000
6762813217,4,2,2600,4800,780000
6762813288,4,3.25,4100,241322,775000
6762813716,4,2.25,2350,18600,747500
6762814634,3,3.25,2030,11070,685000
6762814690,3,1.75,1880,10032,681000
6762814700,4,2.75,2330,3920,680000
6762814900,6,3,4050,36171,670000
6762814901,5,2.5,2860,68519,670000
6762814977,5,2,2800,17788,665000
6762815397,4,2.5,2690,18653,645000
6762815645,4,2,2530,5650,631500
6762816524,3,2.75,1830,1850,593000
6762816637,3,2,1860,4777,588000
6762816936,4,2.5,2400,6137,575000
6762817061,3,1,1890,3330,570000
6762817062,3,2,1640,2808,570000
6762817413,2,2,1580,5750,558000
6762817458,3,1.5,1740,4200,555000
6762817775,4,1,1660,4704,548800
6762817909,3,2.5,2040,10086,542500
6762818054,3,2.25,2590,15229,538250
6762818092,2,1.5,1130,746,536000
6762818261,3,1.75,1320,2500,530000
6762818379,6,3.5,3000,8401,527000
6762818857,3,2.5,1420,1237,510000
6762818925,3,2.5,3030,9053,509900
6762818990,2,2.25,1060,1209,505000
6762819095,4,2,1700,8640,500000
6762819096,3,2.5,1720,3012,500000
6762819415,3,2.5,1910,2091,494815
6762819421,2,1,1290,4650,494000
6762819751,4,2.5,2286,6250,481000
6762819777,3,2.25,1680,9090,480000
6762819949,5,2.5,2510,8050,475000
6762820793,3,2.5,1990,12793,450000
6762820794,3,1.75,1480,8394,450000
6762821066,2,2,1240,2500,445000
6762821142,5,1.75,1650,3000,443000
6762821392,3,2,1490,4800,437500
6762821409,3,1.75,2220,17568,437000
6762822068,3,2.25,1620,1075,420000
6762822468,3,2.25,1450,19206,410000
6762822699,4,2.25,2340,217014,404950
6762823233,3,2.5,1920,9625,391500
6762823585,2,1,1190,4440,382500
6762823779,3,2.5,1601,2491,378000
6762823983,2,1.5,1260,1575,374000
6762823996,4,1.75,1590,7920,373000
6762824416,3,1.5,1800,22000,360000
6762824817,3,2.5,2370,4200,351999
6762825452,3,2.5,1450,3748,339000
6762825540,2,1.5,800,5192,335950
6762825930,3,2,2250,7904,328000
6762826261,3,1,1560,7552,320000
6762826262,3,1.75,2220,11646,320000
6762826263,3,1,1120,10576,320000
6762827091,4,3,2200,10800,300000
6762827092,3,1,930,5160,300000
6762827093,4,2.5,2090,5195,300000
6762827331,3,2.5,1520,4170,296475
6762827362,3,1.75,1940,7500,295000
6762827363,3,1.5,1640,7222,295000
6762828592,4,2.25,1995,7102,266000
6762829467,2,1,1500,6685,245000
6762829959,3,1,1390,6000,230000
6762829960,3,1.75,1140,1201,230000
6762830047,3,1,1230,6000,229500
6762830422,3,1,960,9563,215000
6762830603,3,1.5,1180,7300,209950
6762830835,3,1,1100,5000,199990
6762830914,2,1,1190,27007,195000
6762831241,2,1,1060,7700,170500
6762810127,4,5.25,6500,14986,2460000
6762810194,6,2.75,4710,11000,2180000
6762810393,3,2.5,3490,8343,1680000
6762810489,4,2.25,2890,18226,1570000
6762810980,4,3.5,3150,5500,1210000
6762811008,4,3.5,3960,6654,1200000
6762811114,3,2.5,3830,48743,1150000
6762811146,5,4,7320,217800,1140000
6762811163,3,2.25,2790,13791,1130000
6762811181,4,2.5,3180,31931,1120000
6762811251,2,2,2360,11340,1090000
6762811347,4,3.75,4740,126759,1050000
6762811348,4,2.75,2250,3433,1050000
6762811515,4,2.5,3130,10849,999000
6762811655,5,2.75,3500,5040,970000
6762811754,3,2.5,3480,7800,950000
6762812062,3,2.5,3180,12600,900000
6762812153,4,2.75,2310,4020,890000
6762812253,4,3.5,3110,108464,875000
6762812799,3,2.75,3176,13391,819000
6762812852,4,3.5,3370,3634,812000
6762812866,2,2.75,2700,8572,810000
6762813138,3,2.5,3420,25150,789900
6762813199,4,3.5,5270,53428,782000
6762813218,2,2.5,2560,2500,780000
6762813419,4,4,3010,7221,765000
6762813475,4,2.75,3090,5859,760005
6762814077,4,2.25,2410,8400,720000
6762814217,4,3,3580,9316,711600
6762814483,5,2.75,2510,9180,695500
6762814550,4,2.5,3220,35400,690000
6762814862,4,2.5,2610,5140,674600
6762814869,3,2.75,2830,3496,673000
6762815246,4,3,3720,57499,650000
6762815398,4,2.5,2850,37522,645000
6762815662,2,2.5,2290,3507,630000
6762815854,3,1.75,2050,16313,623000
6762816054,2,2,1170,1890,613000
6762816302,3,2.25,1900,46609,600000
6762816303,4,2.5,2250,11370,600000
6762816412,3,2,2560,14680,599000
6762816536,2,2,1570,4665,592350
6762816681,4,2.5,2630,6185,585000
6762816794,4,2.5,2130,35752,580000
6762816795,3,2.25,1940,5980,580000
6762817150,4,1.75,2790,17476,568000
6762817332,4,2.25,1950,9800,560000
6762817423,3,2.25,1820,9670,557500
6762817595,3,3.5,2490,3582,550000
6762817916,3,1.75,1070,8030,542000
6762818262,2,2.5,1785,779,530000
6762818369,5,2.5,2820,9375,527700
6762818697,2,1.5,1920,3408,517000
6762818812,3,2.5,1810,4592,513000
6762819634,4,2.25,1900,7200,485000
6762819778,2,1,1060,3040,480000
6762819860,3,1,1340,13750,479000
6762820175,4,2.75,2530,14178,469950
6762820210,3,1.5,1830,9848,468000
6762820448,4,2.5,2620,8331,460000
6762820552,4,2.5,1910,10300,458400
6762820621,4,3.5,3440,6000,455000
6762820940,4,2.5,2680,5539,449990
6762821232,3,2,1860,217800,440000
6762821339,4,2.25,2570,9503,439000
6762821374,2,2,1270,1372,438000
6762821467,4,2.75,2230,9640,435000
6762821468,4,2.5,2150,3143,435000
6762821652,3,2,1550,6039,430000
6762821786,2,1,880,4000,427550
6762822292,4,1.75,1920,7700,415000
6762822416,3,1.75,1880,5752,412000
6762822469,4,2.25,2060,7283,410000
6762822470,4,2.5,2560,4020,410000
6762822471,3,2,1320,6000,410000
6762822643,3,1.5,1010,7683,405000
6762822983,4,1.75,1360,4840,399500
6762823259,3,1.75,1180,16552,390000
6762823566,3,2.25,2090,15000,383000
6762823638,4,2.5,1984,32400,380000
6762823773,3,2.5,2860,43821,378500
6762823845,3,1.75,1660,9673,375000
6762824031,3,1,1650,6400,371500
6762824064,3,1.75,1570,16817,370000
6762824184,4,1.75,2100,11942,368000
6762824374,5,3,1810,3000,362000
6762824583,2,1.75,1210,1032,357562
6762824650,4,2.75,3000,5470,355000
6762825322,3,2.25,2120,13090,340000
6762825528,3,2.25,2760,10160,336000
6762825529,4,2.5,2530,8169,336000
6762825545,3,2.5,2538,4600,335606
6762825687,4,2.5,2250,3916,333490
6762825722,3,2.25,2120,14915,332000
6762825771,3,2.25,2220,4060,330000
6762825971,3,1,1060,7920,326500
6762826012,2,1,800,7260,325000
6762826013,2,1,810,4080,325000
6762826264,3,3.25,1450,1387,320000
6762826479,2,1,1080,2674,315000
6762826806,4,2.5,1920,8562,308950
6762827094,4,2.5,2200,8065,300000
6762827095,3,1,1150,7314,300000
6762827458,3,2.25,1910,3481,293000
6762827469,3,1.5,1520,7123,292600
6762828124,2,1,770,8149,277000
6762828572,3,1,1400,8100,267000
6762829019,3,1.75,1550,9720,255000
6762829215,3,1.75,1140,10400,250000
6762829353,2,1.5,1090,2686,249000
6762829468,4,2.25,2600,6390,245000
6762829469,3,2.5,1600,2788,245000
6762829786,5,2.5,2340,5000,235500
6762829811,2,1,1020,7920,235000
6762829918,3,1.5,1460,15000,232000
6762830069,3,1.75,1200,9085,228950
6762830548,3,2,960,9380,210000
6762830549,3,1,1070,8179,210000
6762830689,3,1,1180,8240,205000
6762830766,3,1,1320,5000,201500
6762830984,3,1,910,10575,190000
6762831094,3,1,1040,8892,183500
6762831299,1,1,850,8050,165000
6762831342,3,1,1350,8700,160000
6762831452,3,1,1400,7360,148226
6762831454,2,1,630,4200,148000
6762831557,1,2,1150,9812,115000
6762810098,5,3,4290,20445,2680000
6762810153,5,4.75,5780,17004,2320000
6762810394,5,5.25,4830,18707,1680000
6762810577,6,4.5,4230,6420,1470000
6762810708,4,3.5,3550,11000,1360000
6762810894,4,2.5,2920,5500,1250000
6762810927,5,3.5,5430,10327,1240000
6762811300,4,3.75,4260,9800,1070000
6762811395,4,3.5,4440,10660,1040000
6762811572,5,4.5,4030,13474,989000
6762812063,4,2.5,2230,4372,900000
6762812571,3,2,2783,11177,840000
6762812867,4,1.75,2000,3988,810000
6762813484,4,2.25,3300,8365,760000
6762813533,4,1.75,2100,4750,759000
6762813613,4,2.5,3020,7465,750000
6762813692,4,2.75,2910,18700,749950
6762813706,3,2.75,2820,5348,749000
6762813707,4,2.75,2700,6000,749000
6762813763,2,2.5,2150,5760,741500
6762813775,4,2.5,3360,15091,740000
6762813834,3,1.75,2320,10900,737500
6762813836,2,2.25,2290,9772,737000
6762813875,4,3.25,4280,47179,734950
6762814067,4,2.5,3350,35298,720500
6762814358,3,1,1410,7200,700000
6762814480,4,3.5,3650,38546,696000
6762814525,4,2.75,3710,7984,692500
6762814701,3,2,1780,5720,680000
6762814751,4,2.75,2100,4480,679000
6762815062,3,1,1240,3500,660000
6762815063,4,2.5,2510,4543,660000
6762815098,4,2.75,3510,9400,659950
6762815569,4,2.5,3080,35430,635000
6762815663,3,1.75,1710,8767,630000
6762815765,4,1,1600,5500,625000
6762815766,3,1.75,3160,76230,625000
6762815843,3,2,2250,14274,624800
6762816090,3,2.5,2630,5827,610000
6762816390,3,3.25,1830,1804,599950
6762816413,7,2.5,2580,5750,599000
6762816470,4,3.25,3730,4560,595000
6762816506,4,2.5,2720,10006,594950
6762816554,3,2.5,2650,9380,590000
6762816751,3,2.5,2600,5100,583000
6762816796,3,1.75,1850,5100,580000
6762817063,6,3.75,4000,6015,570000
6762817136,3,3.25,2220,8227,569000
6762817195,3,2.5,2500,7394,565000
6762817307,4,2.5,2570,5250,561000
6762817333,3,2.5,1960,6058,560000
6762817334,2,1,1010,9219,560000
6762817596,3,2,1970,4166,550000
6762817597,4,1.75,2150,9000,550000
6762817598,4,1,1440,3600,550000
6762817832,3,2.5,2760,17377,545000
6762818059,3,2.5,3010,7014,538000
6762818263,3,2.5,1790,3078,530000
6762818428,4,2.75,2910,6308,525000
6762818429,4,1.75,1710,10440,525000
6762818430,4,2.5,3670,9958,525000
6762818958,3,1.75,2140,40098,507000
6762819295,2,1.75,1350,4614,498800
6762819356,3,2,2660,192099,495000
6762819602,4,2.5,2540,5001,487000
6762819614,4,2.5,3560,12047,486000
6762819779,5,2.75,2550,7725,480000
6762820123,4,2.25,2380,17199,470000
6762820211,4,2.5,2100,8400,468000
6762820385,4,2.5,1980,6660,463000
6762820795,5,2.5,2850,209523,450000
6762820796,3,2.5,1460,7573,450000
6762821143,3,2.25,1920,8223,443000
6762821233,3,1.5,1270,1413,440000
6762821469,4,2.5,2550,5200,435000
6762821858,2,1,1320,8830,425000
6762822069,3,1.75,1510,6360,420000
6762822293,4,1.5,1840,11367,415000
6762822417,4,3.5,3360,9767,412000
6762822472,3,1.75,1660,6250,410000
6762822550,5,3.25,3320,11340,409124
6762822823,3,2,1760,6875,400000
6762822945,5,2.75,1970,5400,399950
6762823115,2,1,930,6380,395000
6762823116,4,2.75,1970,37026,395000
6762823639,2,1,780,3910,380000
6762823753,3,2.5,1530,2913,379000
6762823962,3,2.25,1390,1484,374950
6762824535,3,1.5,1550,4980,359000
6762824617,3,2.5,1590,3411,356000
6762825323,3,1,1600,7324,340000
6762825546,3,1,1370,6780,335500
6762826224,1,1,730,1942,321500
6762826693,3,1.5,1460,9908,310000
6762826796,3,2.25,1980,8755,309000
6762826865,3,1,1450,7200,306000
6762826901,3,1.5,1800,12196,305000
6762827096,4,1.75,1820,5015,300000
6762827232,3,2.5,1460,3044,299880
6762827364,2,1,800,6500,295000
6762827537,3,1.5,1950,15954,290000
6762827697,5,1.5,1730,9230,287000
6762827839,4,1.75,1880,8800,284000
6762827840,3,1.5,1500,10018,284000
6762828179,4,2,2030,8426,275000
6762828180,3,1,1200,7800,275000
6762828395,4,2.5,1660,9253,270000
6762829149,4,1.75,1120,8250,252000
6762829216,3,1,990,8062,250000
6762829470,3,2.5,1610,7223,245000
6762829752,2,1.75,1460,7926,237950
6762829915,3,1.5,1940,9887,232500
6762830055,4,2.25,2010,7688,229000
6762830102,3,1,990,4440,226550
6762830423,4,1.5,1860,5040,215000
6762830424,3,1.75,1770,29004,215000
6762830425,3,1,1200,7280,215000
6762831041,2,1,840,11600,187000
6762831397,4,1,1600,10183,154950
6762831429,3,0.75,490,38500,150000
6762831492,3,1,960,27442,137124
6762810231,6,4.5,4800,9097,1980000
6762810258,4,3,4460,6833,1910000
6762810441,4,2.75,5470,18200,1610000
6762810505,5,4.25,6070,171626,1550000
6762810753,6,4.25,5720,10213,1330000
6762810895,3,3,3460,5353,1250000
6762811721,4,3.5,1800,6400,958000
6762812211,6,2.5,2640,3680,880000
6762812233,4,2.5,3360,22111,879000
6762812254,5,3,2960,15152,875000
6762812379,5,2.25,3480,9200,860000
6762812468,5,2,2310,13430,850000
6762812529,5,3.25,4230,10260,847700
